,gsId,name,type,gradeRange,enrollment,city,state,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,parentRating,districtId,district,districtNCESId,gsRating
140,18785,House Sparrows Academy,private,1-3,5,Austin,TX,"8432 Jamestown Drive, 
Austin, TX  78758",(512) 897-2089,,http://www.housesparrowsacademy.com/,,30.355415,-97.709785,https://www.greatschools.org/texas/austin/18785-House-Sparrows-Academy-/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=18785&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=18785&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/18785,,,,,
141,549,Houston Elementary School,public,PK-5,789,Austin,TX,"5409 Ponciana Drive, 
Austin, TX  78744",(512) 414-2517,(512) 448-4869,http://www.houstonelementary.weebly.com,480894000322,30.196468,-97.75507,https://www.greatschools.org/texas/austin/549-Houston-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=549&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=549&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/549,4,115,Austin Independent School District,4808940,3
142,9471,Hudson Bend Middle School,public,6-8,1029,Austin,TX,"3322 Ranch Road 620 South, 
Austin, TX  78738",(512) 533-6400,(512) 533-6401,,482647008945,30.327839,-97.96536,https://www.greatschools.org/texas/austin/9471-Hudson-Bend-Middle-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9471&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9471&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9471,4,583,Lake Travis Independent School District,4826470,9
143,8367,Huntington-Surrey High School,private,8-12,40,Austin,TX,"5206 Balcones Drive, 
Austin, TX  78756",(512) 478-4743,(512) 457-0235,http://www.huntingtonsurrey.com/,A9106475,30.318382,-97.7376,https://www.greatschools.org/texas/austin/8367-Huntington-Surrey-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=8367&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=8367&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/8367,5,,,,
144,8339,Hyde Park Baptist Elementary School,private,K-5,,Austin,TX,"3901 Speedway, 
Austin, TX  78751",(512) 465-8338,(512) 371-1433,,XA000240,30.302164,-97.731804,https://www.greatschools.org/texas/austin/8339-Hyde-Park-Baptist-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=8339&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=8339&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/8339,4,,,,
145,12476,Hyde Park Baptist High School,private,"6, 9-12",550,Austin,TX,"11400 North Mopac, 
Austin, TX  78759",(512) 465-8333,(512) 371-1433,,,30.40086,-97.730064,https://www.greatschools.org/texas/austin/12476-Hyde-Park-Baptist-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=12476&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=12476&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/12476,4,,,,
146,8352,Hyde Park Baptist School,private,K-12,622,Austin,TX,"3901 Speedway, 
Austin, TX  78751",(512) 465-8333,,,YA000240,30.302217,-97.73187,https://www.greatschools.org/texas/austin/8352-Hyde-Park-Baptist-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=8352&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=8352&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/8352,4,,,,
147,24649,IDEA Allan College Preparatory,charter,6-11,1374,Austin,TX,"1701 Vargas Road, 
Austin, TX  78741",(512) 822-4900,(512) 646-2801,https://www.ideapublicschools.org/our-schools/idea-allan,,30.226158,-97.699524,https://www.greatschools.org/texas/austin/24649-IDEA-Allan-College-Preparatory/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24649&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24649&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/24649,,1268,Idea Public Schools,4800211,7
148,24980,IDEA Rundberg Academy,charter,K-4,940,Austin,TX,"9504 North Interstate 35 Frontage Road, 
Austin, TX  78753",(512) 822-4800,(512) 822-4801,https://www.ideapublicschools.org/our-schools/idea-rundberg,,30.360958,-97.687805,https://www.greatschools.org/texas/austin/24980-IDEA-Rundberg-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24980&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24980&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/24980,,1268,Idea Public Schools,4800211,6
149,24981,IDEA Rundberg College Preparatory,charter,6-8,940,Austin,TX,"9504 North Interstate 35 Frontage Road, 
Austin, TX  78753",(512) 822-4800,(512) 822-4801,https://www.ideapublicschools.org/our-schools/idea-rundberg,,30.360958,-97.687805,https://www.greatschools.org/texas/austin/24981-IDEA-Rundberg-College-Preparatory/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24981&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24981&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/24981,,1268,Idea Public Schools,4800211,6
150,24651,Idea Allan Academy,charter,K-5,1374,Austin,TX,"1701 Vargas Road, 
Austin, TX  78741",(512) 646-2800,(512) 646-2801,https://www.ideapublicschools.org/our-schools/idea-allan,,30.226158,-97.699524,https://www.greatschools.org/texas/austin/24651-Idea-Allan-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24651&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24651&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/24651,5,1268,Idea Public Schools,4800211,6
151,25437,Idea Bluff Springs Academy,charter,K-3,,Austin,TX,"1700 East Slaughter Lane, 
Austin, TX  78744",(512) 822-4200,(512) 822-4201,,,30.153843,-97.769135,https://www.greatschools.org/texas/austin/25437-Idea-Bluff-Springs-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=25437&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=25437&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/25437,,1268,Idea Public Schools,4800211,
152,25331,Idea Bluff Springs College Preparatory,charter,6-7,,Austin,TX,"1700 East Slaughter Lane, 
Austin, TX  78744",(512) 822-4200,(512) 822-4201,www.ideapublicschools.org,,30.153843,-97.769135,https://www.greatschools.org/texas/austin/25331-Idea-Bluff-Springs-College-Preparatory/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=25331&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=25331&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/25331,,1268,Idea Public Schools,4800211,6
153,24690,"Integrity Academy at Casa de Luz, Center for Integral Studies",private,PK-5,45,Austin,TX,"1701 Toomey Road, 
Austin, TX  78704",(512) 535-1277,,http://www.integrityacademy.org,,30.264324,-97.76165,"https://www.greatschools.org/texas/austin/24690-Integrity-Academy-At-Casa-De-Luz,-Center-For-Integral-Studies-/?s_cid=gsapi",https://www.greatschools.org/school/rating.page?state=TX&id=24690&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24690&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/24690,5,,,,
154,10730,International High School,public,9-12,368,Austin,TX,"1012 Arthur Stiles Road, 
Austin, TX  78721",(512) 414-6817,(512) 841-5621,http://www.austinisd.org/,480894011057,30.257113,-97.68206,https://www.greatschools.org/texas/austin/10730-International-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=10730&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=10730&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/10730,3,115,Austin Independent School District,4808940,
155,24382,International Montessori House,private,PK-1,,Austin,TX,"7020 Village Center Drive, 
Austin, TX  78731",(512) 343-0071,,,BB122205,30.352783,-97.75659,https://www.greatschools.org/texas/austin/24382-International-Montessori-House/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24382&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24382&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/24382,,,,,
156,20854,International School of Texas,private,PK-6,110,Austin,TX,"4402 Hudson Bend Road, 
Austin, TX  78734",(512) 351-3403,(512) 364-0777,www.istexas.org,,30.403622,-97.92939,https://www.greatschools.org/texas/austin/20854-International-School-Of-Texas/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20854&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20854&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/20854,5,,,,
157,20667,Jackie's Performing Arts & Private Education,private,PK-5,,Austin,TX,"11530 Manchaca Road, 
Austin, TX  78748",(512) 282-7739,,,A0903533,30.152407,-97.83523,https://www.greatschools.org/texas/austin/20667-Jackie's-Performing-Arts-&-Private-Education/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20667&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20667&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/20667,,,,,
158,9137,Joe Lee Johnson Elementary School,public,PK-5,,Austin,TX,"2800 Sauls Drive, 
Austin, TX  78728",(512) 704-1411,(512) 464-5408,,,30.45655,-97.68175,https://www.greatschools.org/texas/austin/9137-Joe-Lee-Johnson-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9137&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9137&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9137,,870,Round Rock Independent School District,4838080,5
159,5420,John B Connally High School,public,9-12,1934,Austin,TX,"13212 North Lamar Boulevard, 
Austin, TX  78753",(512) 594-0800,(512) 594-0805,http://www.pfisd.net/Domain/8,483483007467,30.41821,-97.676346,https://www.greatschools.org/texas/austin/5420-John-B-Connally-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5420&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5420&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5420,4,793,Pflugerville Independent School District,4834830,4
160,9117,John P Ojeda J High School,public,6-8,963,Austin,TX,"4900 McKinney Falls Parkway, 
Austin, TX  78744",(512) 386-3500,(512) 386-3505,www.dvisd.net,481662009527,30.190788,-97.71197,https://www.greatschools.org/texas/austin/9117-John-P-Ojeda-J-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9117&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9117&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9117,4,315,Del Valle Independent School District,4816620,2
161,5868,Jollyville Elementary School,public,PK-5,486,Austin,TX,"6720 Corpus Christi Drive, 
Austin, TX  78729",(512) 428-2200,(512) 428-2299,schools.roundrockisd.org/jollyville/,483808002306,30.444317,-97.750755,https://www.greatschools.org/texas/austin/5868-Jollyville-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5868&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5868&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5868,4,870,Round Rock Independent School District,4838080,6
162,594,Jordan Elementary School,public,PK-6,762,Austin,TX,"6711 Johnny Morris Road, 
Austin, TX  78724",(512) 414-2578,(512) 926-8299,http://www.austinisd.org/,480894002470,30.301088,-97.646774,https://www.greatschools.org/texas/austin/594-Jordan-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=594&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=594&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/594,3,115,Austin Independent School District,4808940,5
163,20411,Joseph Gilbert Elementary School,public,PK-5,639,Austin,TX,"5412 Gilbert Road, 
Austin, TX  78724",(512) 386-3800,(512) 386-3805,www.dvisd.net,481662012601,30.258514,-97.59251,https://www.greatschools.org/texas/austin/20411-Joseph-Gilbert-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20411&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20411&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/20411,2,315,Del Valle Independent School District,4816620,4
164,552,Joslin Elementary School,public,PK-5,289,Austin,TX,"4500 Manchaca Road, 
Austin, TX  78745",(512) 414-2094,(512) 443-3011,http://www.joslinelementary.org/,480894000325,30.228037,-97.79054,https://www.greatschools.org/texas/austin/552-Joslin-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=552&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=552&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/552,4,115,Austin Independent School District,4808940,4
165,20118,K12 International Academy,private,K-12,,Austin,TX,"1701 N. Congress Avenue, 
Austin, TX  78701",(877) 512-7748,,http://ww2.k12.com/cm/?affl=gr8t&page=sp&school=int,,30.278719,-97.73881,https://www.greatschools.org/texas/austin/20118-K12-International-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20118&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20118&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/20118,1,,,,
166,25309,KIPP Austin Brave,charter,9-12,,Austin,TX,"8509 Farm to Market 969, 
Austin, TX  78724",(512) 651-2225,(866) 857-6541,,,30.27235,-97.638405,https://www.greatschools.org/texas/austin/25309-KIPP-Austin-Brave/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=25309&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=25309&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/25309,,1322,KIPP Austin Public Schools Inc,4800264,
167,24677,KIPP Austin Leadership Elementary School,charter,K-4,355,Austin,TX,"5107 South Interstate 35 Frontage Road, 
Austin, TX  78744",(512) 651-2168,(866) 700-5197,,,30.204409,-97.75847,https://www.greatschools.org/texas/austin/24677-KIPP-Austin-Leadership-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24677&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24677&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/24677,,1322,KIPP Austin Public Schools Inc,4800264,3
168,24676,KIPP Austin Obras,charter,K-4,356,Austin,TX,"5107 South Interstate 35 Frontage Road, 
Austin, TX  78744",(512) 651-2069,(866) 700-5197,,,30.204409,-97.75847,https://www.greatschools.org/texas/austin/24676-KIPP-Austin-Obras/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24676&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24676&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/24676,4,1322,KIPP Austin Public Schools Inc,4800264,3
169,10048,Kamico Academy,private,K-6,,Austin,TX,"4413 Spicewood Springs Rd, 
Austin, TX  78759",(512) 343-0801,(512) 372-9204,,,30.3727,-97.7586,https://www.greatschools.org/texas/austin/10048-Kamico-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=10048&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=10048&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/10048,,,,,
170,5874,Kathy Caraway Elementary School,public,PK-5,714,Austin,TX,"11104 Oak View Drive, 
Austin, TX  78759",(512) 464-5500,(512) 464-5590,schools.roundrockisd.org/caraway/,483808004252,30.419579,-97.7696,https://www.greatschools.org/texas/austin/5874-Kathy-Caraway-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5874&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5874&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5874,4,870,Round Rock Independent School District,4838080,8
171,605,Kealing Middle School,public,6-8,1188,Austin,TX,"1607 Pennsylvania Avenue, 
Austin, TX  78702",(512) 414-3214,(512) 478-9133,http://www.kealingmiddleschool.org/,480894006207,30.270937,-97.72178,https://www.greatschools.org/texas/austin/605-Kealing-Middle-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=605&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=605&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/605,4,115,Austin Independent School District,4808940,8
172,596,Kiker Elementary School,public,PK-5,1022,Austin,TX,"5913 La Crosse Avenue, 
Austin, TX  78739",(512) 414-2584,(512) 288-5779,http://www.kikerelementary.org/,480894002776,30.191557,-97.881256,https://www.greatschools.org/texas/austin/596-Kiker-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=596&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=596&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/596,4,115,Austin Independent School District,4808940,10
